hunt_code,species,hunt_name,hunt_type,weapon,sex_type,permits_total,hunters,harvest,percent_success,avg_days,satisfaction,year,prediction_year,source_file
EA1174,Elk,Two Bear,CWMU Antlerless,Any Legal Weapon,Female Only,58,56.0,40.0,71.4,1.7,4.2,2025,2026,harvest_2025.csv
EA1175,Elk,Wallsburg,CWMU Antlerless,Any Legal Weapon,Female Only,10,7.0,2.0,28.6,2.3,3.4,2025,2026,harvest_2025.csv
EA1177,Elk,Woodruff Creek South,CWMU Antlerless,Any Legal Weapon,Female Only,8,8.0,3.0,37.5,1.9,5.0,2025,2026,harvest_2025.csv
EA1180,Elk,La Sal,Conservation,Any Legal Weapon,Female Only,2,2.0,2.0,100.0,1.0,3.0,2025,2026,harvest_2025.csv
EA1187,Elk,"Paunsaugunt, Hatch Bench",Antlerless,Any Legal Weapon,Female Only,15,12.0,1.0,8.3,8.2,1.9,2025,2026,harvest_2025.csv
EA1189,Elk,"Wasatch Mtns, West-Central",Antlerless,Muzzleloader,Female Only,423,354.0,49.0,13.8,4.0,3.1,2025,2026,harvest_2025.csv
EA1192,Elk,Pahvant Ensign,CWMU Antlerless,Any Legal Weapon,Female Only,6,6.0,1.0,16.7,2.0,2.4,2025,2026,harvest_2025.csv
EA1193,Elk,"Cache, Rich",Antlerless,Any Legal Weapon,Female Only,20,20.0,12.0,60.0,4.1,3.4,2025,2026,harvest_2025.csv
EA1196,Elk,"North Slope, Summit",Antlerless,Any Legal Weapon,Female Only,75,73.0,18.0,24.7,4.2,3.4,2025,2026,harvest_2025.csv
EA1198,Elk,Bear Springs,CWMU Antlerless,Any Legal Weapon,Female Only,2,2.0,2.0,100.0,2.0,5.0,2025,2026,harvest_2025.csv
EA1200,Elk,Double R Ranch,CWMU Antlerless,Any Legal Weapon,Female Only,10,10.0,10.0,100.0,2.1,5.0,2025,2026,harvest_2025.csv
EA1201,Elk,Mountain Sky Ranch,CWMU Antlerless,Any Legal Weapon,Female Only,10,10.0,9.0,90.0,3.2,4.5,2025,2026,harvest_2025.csv
EA1203,Elk,"Box Elder, Pilot Mtn",Antlerless,Any Legal Weapon,Female Only,5,5.0,2.0,40.0,3.2,2.6,2025,2026,harvest_2025.csv
EA1204,Elk,"Box Elder, Pilot Mtn",Antlerless,Any Legal Weapon,Female Only,5,5.0,2.0,40.0,1.8,4.0,2025,2026,harvest_2025.csv
EA1206,Elk,"Cache, Richmond Hyde Park",Antlerless,Any Legal Weapon,Female Only,10,8.0,2.0,25.0,6.2,4.2,2025,2026,harvest_2025.csv
EA1207,Elk,"Nebo, Moroni Hills",Antlerless,Any Legal Weapon,Female Only,8,8.0,0.0,0.0,4.7,2.1,2025,2026,harvest_2025.csv
EA1208,Elk,Nebo,Antlerless,Any Legal Weapon,Female Only,271,231.0,106.0,45.9,6.5,3.3,2025,2026,harvest_2025.csv
EA1209,Elk,"Fillmore, Oak Creek LE",Antlerless,Any Legal Weapon,Female Only,49,43.0,11.0,25.6,14.5,2.5,2025,2026,harvest_2025.csv
EA1217,Elk,"Wasatch Mtns, Avintaquin",Antlerless,Any Legal Weapon,Female Only,148,131.0,34.0,26.0,4.9,3.2,2025,2026,harvest_2025.csv
EA1220,Elk,Manti,Antlerless,Any Legal Weapon,Female Only,2,0.0,,,,,2025,2026,harvest_2025.csv
EA1221,Elk,Fishlake/Thousand Lakes,Antlerless,Any Legal Weapon,Female Only,1,1.0,0.0,0.0,3.0,4.0,2025,2026,harvest_2025.csv
EA1222,Elk,"Beaver, East",Antlerless,Any Legal Weapon,Female Only,30,26.0,11.0,42.3,5.7,3.7,2025,2026,harvest_2025.csv
EA1223,Elk,"Beaver, East",Antlerless,Any Legal Weapon,Female Only,29,29.0,11.0,37.9,3.5,3.2,2025,2026,harvest_2025.csv
EA1224,Elk,"Book Cliffs, Bitter Creek/South",Antlerless,Any Legal Weapon,Female Only,129,118.0,68.0,57.6,4.0,3.9,2025,2026,harvest_2025.csv
EA1225,Elk,"Book Cliffs, Bitter Creek/South",Antlerless,Muzzleloader,Female Only,154,146.0,114.0,78.1,2.9,4.4,2025,2026,harvest_2025.csv
EA1226,Elk,"Nebo, Moroni Hills",Antlerless,Any Legal Weapon,Female Only,10,5.0,0.0,0.0,3.6,2.2,2025,2026,harvest_2025.csv
EA1228,Elk,Morgan-South Rich,Antlerless,Any Legal Weapon,Female Only,72,49.0,15.0,30.6,2.9,3.0,2025,2026,harvest_2025.csv
EA1229,Elk,Morgan-South Rich,Antlerless,Any Legal Weapon,Female Only,158,120.0,36.0,30.0,4.3,2.6,2025,2026,harvest_2025.csv
EA1231,Elk,"West Desert, Tintic Valley",Antlerless,Any Legal Weapon,Female Only,50,40.0,13.0,32.5,10.4,2.7,2025,2026,harvest_2025.csv
EA1233,Elk,Avintaquin Canyon,CWMU Antlerless,Any Legal Weapon,Female Only,4,4.0,0.0,0.0,4.5,2.8,2025,2026,harvest_2025.csv
EA1234,Elk,Royal Ivory Outfitters,CWMU Antlerless,Any Legal Weapon,Female Only,16,16.0,7.0,43.8,1.9,3.9,2025,2026,harvest_2025.csv
EA1235,Elk,Sharp Mountain,CWMU Antlerless,Any Legal Weapon,Female Only,10,10.0,3.0,30.0,3.6,3.0,2025,2026,harvest_2025.csv
EA1236,Elk,East Canyon,Antlerless,Any Legal Weapon,Female Only,147,116.0,7.0,6.0,6.3,2.6,2025,2026,harvest_2025.csv
EA1237,Elk,"La Sal Mtns, North",Antlerless,Any Legal Weapon,Female Only,170,130.0,11.0,8.5,6.2,2.3,2025,2026,harvest_2025.csv
EA1239,Elk,"Nine Mile, Range Creek",Antlerless,Any Legal Weapon,Female Only,50,43.0,15.0,34.9,5.1,2.8,2025,2026,harvest_2025.csv
EA1240,Elk,"Nine Mile, Range Creek",Antlerless,Any Legal Weapon,Female Only,149,128.0,61.0,47.7,7.5,3.5,2025,2026,harvest_2025.csv
EA1242,Elk,"Vernal, Buckskin Hills-Jensen",Antlerless,Any Legal Weapon,Female Only,98,90.0,23.0,25.6,5.9,2.8,2025,2026,harvest_2025.csv
EA1243,Elk,"Vernal, Buckskin Hills-Jensen",Antlerless,Any Legal Weapon,Female Only,97,80.0,32.0,40.0,6.3,3.1,2025,2026,harvest_2025.csv
EA1244,Elk,Yellowstone,Antlerless,Any Legal Weapon,Female Only,100,86.0,15.0,17.4,4.4,3.3,2025,2026,harvest_2025.csv
EA1245,Elk,Yellowstone,Antlerless,Muzzleloader,Female Only,50,38.0,11.0,28.9,4.3,3.6,2025,2026,harvest_2025.csv
EA1250,Elk,"North Slope, West Daggett",Antlerless,Any Legal Weapon,Female Only,30,28.0,8.0,28.6,6.5,3.6,2025,2026,harvest_2025.csv
EA1251,Elk,"Southwest Desert, Burbank/Garrison",Antlerless,Any Legal Weapon,Female Only,14,12.0,3.0,25.0,4.7,1.7,2025,2026,harvest_2025.csv
EA1254,Elk,Pine Valley,Antlerless,Any Legal Weapon,Female Only,30,26.0,1.0,3.8,7.8,2.4,2025,2026,harvest_2025.csv
EA1256,Elk,Little Pole Canyon,CWMU Antlerless,Any Legal Weapon,Female Only,9,6.0,2.0,33.3,2.4,3.8,2025,2026,harvest_2025.csv
EA1257,Elk,Tunnel Hollow,CWMU Antlerless,Any Legal Weapon,Female Only,5,5.0,3.0,60.0,2.7,5.0,2025,2026,harvest_2025.csv
EA1259,Elk,Diamond Mountain CWMU,CWMU Antlerless,Any Legal Weapon,Female Only,2,2.0,1.0,50.0,2.5,4.0,2025,2026,harvest_2025.csv
EA1260,Elk,Blackhawk,CWMU Antlerless,Any Legal Weapon,Female Only,5,5.0,1.0,20.0,4.0,5.0,2025,2026,harvest_2025.csv
EA1261,Elk,West Ridge,CWMU Antlerless,Any Legal Weapon,Female Only,6,6.0,2.0,33.3,1.6,3.4,2025,2026,harvest_2025.csv
EA1263,Elk,Weber Florence Creek/Stillman Creek,CWMU Antlerless,Any Legal Weapon,Female Only,79,76.0,42.0,55.3,4.0,4.1,2025,2026,harvest_2025.csv
EA1264,Elk,"Wasatch Mtns, Rabbit Gulch",Antlerless,Any Legal Weapon,Female Only,46,42.0,17.0,40.5,2.8,3.7,2025,2026,harvest_2025.csv
EA1265,Elk,"Wasatch Mtns, Tabby Mtn",Antlerless,Any Legal Weapon,Female Only,100,87.0,60.0,69.0,2.9,3.9,2025,2026,harvest_2025.csv
EA1266,Elk,"Box Elder, Hansel Mtn",Antlerless,Any Legal Weapon,Female Only,20,19.0,10.0,52.6,11.3,3.1,2025,2026,harvest_2025.csv
EA1267,Elk,Cache,Antlerless,Any Legal Weapon,Female Only,87,81.0,24.0,29.6,6.0,3.3,2025,2026,harvest_2025.csv
EA1268,Elk,"North Slope, Summit",Antlerless,Archery,Female Only,147,118.0,10.0,8.5,8.5,2.9,2025,2026,harvest_2025.csv
EA1269,Elk,Ogden (excludes Hyrum),Antlerless,Any Legal Weapon,Female Only,199,143.0,43.0,30.1,5.4,3.1,2025,2026,harvest_2025.csv
EA1270,Elk,Manti,Conservation,Any Legal Weapon,Female Only,4,4.0,3.0,75.0,1.8,4.0,2025,2026,harvest_2025.csv
EA1271,Elk,Fishlake,Conservation,Any Legal Weapon,Female Only,3,3.0,3.0,100.0,2.3,4.0,2025,2026,harvest_2025.csv
EA1272,Elk,"East Canyon, East",Antlerless,Any Legal Weapon,Female Only,145,99.0,5.0,5.1,6.5,2.4,2025,2026,harvest_2025.csv
EA1273,Elk,"North Slope, Three Corners",Antlerless,Any Legal Weapon,Female Only,25,23.0,19.0,82.6,3.1,4.3,2025,2026,harvest_2025.csv
EA1274,Elk,"North Slope, Three Corners",Antlerless,Archery,Female Only,25,19.0,1.0,5.3,5.3,4.1,2025,2026,harvest_2025.csv
EA1276,Elk,"Wasatch Mtns, Box Elder Peak",Antlerless,Any Legal Weapon,Female Only,43,30.0,11.0,36.7,3.4,3.5,2025,2026,harvest_2025.csv
EA1277,Elk,"North Slope, Three Corners",Antlerless,Any Legal Weapon,Female Only,25,24.0,15.0,62.5,2.1,4.3,2025,2026,harvest_2025.csv
EA1278,Elk,Ferron-Nelson Mtn,Antlerless,Any Legal Weapon,Female Only,50,39.0,19.0,48.7,5.4,3.3,2025,2026,harvest_2025.csv
EA1279,Elk,Ferron-Nelson Mtn,Antlerless,Any Legal Weapon,Female Only,49,42.0,14.0,33.3,7.7,3.1,2025,2026,harvest_2025.csv
EA1280,Elk,"La Sal Mtns, North",Antlerless,Any Legal Weapon,Female Only,167,111.0,34.0,30.6,5.0,3.2,2025,2026,harvest_2025.csv
EA1281,Elk,"Mt Dutton, Deep Creek",Antlerless,Any Legal Weapon,Female Only,73,64.0,24.0,37.5,4.2,3.3,2025,2026,harvest_2025.csv
EA1282,Elk,"Ogden, North",Antlerless,Archery,Female Only,30,0.0,,,,,2025,2026,harvest_2025.csv
EA1283,Elk,Panguitch Lake,Antlerless,Archery,Female Only,35,30.0,3.0,10.0,5.1,3.2,2025,2026,harvest_2025.csv
EA1284,Elk,Panguitch Lake,Antlerless,Muzzleloader,Female Only,35,27.0,4.0,14.8,4.3,2.6,2025,2026,harvest_2025.csv
EA1285,Elk,Panguitch Lake,Antlerless,Any Legal Weapon,Female Only,32,31.0,19.0,61.3,2.2,4.0,2025,2026,harvest_2025.csv
EA1286,Elk,Monroe,Antlerless,Any Legal Weapon,Female Only,16,15.0,9.0,60.0,3.8,3.8,2025,2026,harvest_2025.csv
EA2000,Elk,Antlerless Elk Control,Antlerless Elk Control,Any Legal Weapon,Female Only,1434,1151.0,77.0,6.7,5.8,2.9,2025,2026,harvest_2025.csv
EA2002,Elk,Morgan-South Rich,Private Lands Only,Any Legal Weapon,Female Only,193,149.0,37.0,24.8,5.8,3.1,2025,2026,harvest_2025.csv
EA2003,Elk,East Canyon,Private Lands Only,Any Legal Weapon,Female Only,313,269.0,105.0,39.0,9.2,3.6,2025,2026,harvest_2025.csv
EA2004,Elk,Chalk Creek,Private Lands Only,Any Legal Weapon,Female Only,590,461.0,163.0,35.4,7.3,3.5,2025,2026,harvest_2025.csv
EA2005,Elk,"North Slope, West Daggett",Private Lands Only,Any Legal Weapon,Female Only,67,43.0,23.0,53.5,3.7,4.0,2025,2026,harvest_2025.csv
EA2006,Elk,Yellowstone,Private Lands Only,Any Legal Weapon,Female Only,495,413.0,193.0,46.7,10.4,3.5,2025,2026,harvest_2025.csv
EA2008,Elk,"Nine Mile, Anthro-Myton Bench",Private Lands Only,Any Legal Weapon,Female Only,41,36.0,20.0,55.6,11.3,3.4,2025,2026,harvest_2025.csv
EA2009,Elk,La Sal Mtns,Private Lands Only,Any Legal Weapon,Female Only,70,54.0,15.0,27.8,7.0,3.5,2025,2026,harvest_2025.csv
EA2010,Elk,San Juan,Private Lands Only,Any Legal Weapon,Female Only,50,42.0,11.0,26.2,15.4,2.9,2025,2026,harvest_2025.csv
EA2011,Elk,Manti,Private Lands Only,Any Legal Weapon,Female Only,298,231.0,96.0,41.6,9.7,3.6,2025,2026,harvest_2025.csv
EA2012,Elk,"Wasatch Mtns, West",Private Lands Only,Any Legal Weapon,Female Only,168,143.0,76.0,53.1,5.4,4.0,2025,2026,harvest_2025.csv
EA2013,Elk,"Wasatch Mtns, Currant Creek",Private Lands Only,Any Legal Weapon,Female Only,148,111.0,42.0,37.8,6.6,3.6,2025,2026,harvest_2025.csv
EA2014,Elk,"Wasatch Mtns, Avintaquin - White River",Private Lands Only,Any Legal Weapon,Female Only,27,22.0,9.0,40.9,3.4,3.4,2025,2026,harvest_2025.csv
EA2015,Elk,Paunsaugunt,Private Lands Only,Any Legal Weapon,Female Only,93,64.0,16.0,25.0,9.8,3.1,2025,2026,harvest_2025.csv
EA2016,Elk,Nebo,Private Lands Only,Any Legal Weapon,Female Only,275,207.0,76.0,36.7,11.4,3.7,2025,2026,harvest_2025.csv
EA2017,Elk,Mt Dutton,Private Lands Only,Any Legal Weapon,Female Only,65,50.0,30.0,60.0,6.0,3.7,2025,2026,harvest_2025.csv
EA2018,Elk,Panguitch Lake,Private Lands Only,Any Legal Weapon,Female Only,72,54.0,26.0,48.1,10.1,3.8,2025,2026,harvest_2025.csv
EA2019,Elk,"West Desert, Tintic Valley",Private Lands Only,Any Legal Weapon,Female Only,59,50.0,15.0,30.0,13.7,2.8,2025,2026,harvest_2025.csv
EA2020,Elk,Zion,Private Lands Only,Any Legal Weapon,Female Only,318,245.0,67.0,27.3,13.4,2.9,2025,2026,harvest_2025.csv
EA2021,Elk,"Beaver, East",Private Lands Only,Any Legal Weapon,Female Only,28,14.0,3.0,21.4,5.8,3.6,2025,2026,harvest_2025.csv
EA2026,Elk,"Box Elder, Hansel Mtn",Private Lands Only,Any Legal Weapon,Female Only,97,72.0,28.0,38.9,6.1,3.4,2025,2026,harvest_2025.csv
EA2027,Elk,Cache,Private Lands Only,Any Legal Weapon,Female Only,280,225.0,59.0,26.2,8.1,3.5,2025,2026,harvest_2025.csv
EA2028,Elk,Vernal/Bonanza,Private Lands Only,Any Legal Weapon,Female Only,246,198.0,84.0,42.4,5.5,3.2,2025,2026,harvest_2025.csv
EA2029,Elk,"Nine Mile, Range Creek",Private Lands Only,Any Legal Weapon,Female Only,88,75.0,26.0,34.7,7.2,3.6,2025,2026,harvest_2025.csv
EA2030,Elk,Diamond Mtn,Private Lands Only,Any Legal Weapon,Female Only,198,175.0,94.0,53.7,4.8,4.0,2025,2026,harvest_2025.csv
EA2033,Elk,Kamas,Antlerless,Any Legal Weapon,Female Only,73,48.0,1.0,2.1,6.2,3.1,2025,2026,harvest_2025.csv
EA2034,Elk,"Nine Mile, Anthro",Antlerless,Archery,Female Only,17,10.0,0.0,0.0,7.3,3.4,2025,2026,harvest_2025.csv
EA2036,Elk,"Oquirrh-Stansbury, East",Antlerless,Any Legal Weapon,Female Only,60,58.0,53.0,91.4,4.3,4.4,2025,2026,harvest_2025.csv
EA2037,Elk,Yellowstone,Antlerless,Archery,Female Only,163,129.0,23.0,17.8,7.3,3.4,2025,2026,harvest_2025.csv
EA2038,Elk,Wasatch Mtns,Antlerless,Archery,Female Only,853,714.0,96.0,13.4,5.8,3.5,2025,2026,harvest_2025.csv
EA2039,Elk,"Fillmore, Pahvant",Private Lands Only,Any Legal Weapon,Female Only,115,90.0,23.0,25.6,11.7,3.2,2025,2026,harvest_2025.csv
EA2040,Elk,Kamas,Private Lands Only,Any Legal Weapon,Female Only,71,53.0,29.0,54.7,7.4,3.7,2025,2026,harvest_2025.csv
EA2041,Elk,Cache,Conservation,Any Legal Weapon,Female Only,2,0.0,,,,,2025,2026,harvest_2025.csv
EA2042,Elk,Fishlake|Thousand Lakes,Conservation,Any Legal Weapon,Female Only,2,2.0,1.0,50.0,2.5,,2025,2026,harvest_2025.csv
EA2045,Elk,Wasatch Mtns (Conservation),Conservation,Any Legal Weapon,Female Only,4,4.0,3.0,75.0,2.5,4.0,2025,2026,harvest_2025.csv
EA2046,Elk,"Box Elder, Sawtooth",Private Lands Only,Any Legal Weapon,Female Only,10,10.0,0.0,0.0,3.0,3.0,2025,2026,harvest_2025.csv
EB1000,Elk,Elk - Statewide Permit,Sportsman,Any Legal Weapon,Male Only,2,2.0,2.0,100.0,26.0,5.0,2025,2026,harvest_2025.csv
EB1001,Elk,Any Bull Elk Units,General Season Any Bull,Any Legal Weapon,Male Only,10890,9443.0,1416.0,15.0,3.9,2.9,2025,2026,harvest_2025.csv
EB1002,Elk,Any Bull Elk Units,General Season Any Bull,Muzzleloader,Male Only,2091,1779.0,276.0,15.5,4.6,3.0,2025,2026,harvest_2025.csv
EB1003,Elk,Spike Only Units,General Season Spike Bull,Any Legal Weapon,Male Only,10081,8938.0,1396.0,15.6,4.8,3.1,2025,2026,harvest_2025.csv
EB1004,Elk,Spike Only Units,General Season Spike Bull,Muzzleloader,Male Only,808,701.0,94.0,13.4,4.6,3.0,2025,2026,harvest_2025.csv
EB1005,Elk,Archery Bull Elk on Any Bull Units,General Season,Archery,Male Only,11797,10614.0,1256.0,11.8,7.9,3.3,2025,2026,harvest_2025.csv
EB1007,Elk,Draw-only Youth Any Bull/Hunter's Choice Elk,General Season Youth Any Bull,Any Legal Weapon,Male Only,735,670.0,283.0,42.2,4.5,3.3,2025,2026,harvest_2025.csv
EB1009,Elk,Spike Only Elk Units - Multiseason,General Season Spike Bull,Multiseason,Male Only,3996,3688.0,925.0,25.1,8.9,3.3,2025,2026,harvest_2025.csv
EB1010,Elk,Any Bull Elk Units,General Season Any Bull,Any Legal Weapon,Male Only,3698,3260.0,473.0,14.5,4.0,2.9,2025,2026,harvest_2025.csv
EB1011,Elk,Youth General Season Bull Elk,General Season,Multiseason,Male Only,4112,3558.0,624.0,17.5,5.7,3.1,2025,2026,harvest_2025.csv
EB1012,Elk,Uinta Basin Private Lands Any Bull Elk,General Season Any Bull,Any Legal Weapon,Male Only,508,412.0,227.0,55.1,9.9,3.6,2025,2026,harvest_2025.csv
EB3000,Elk,"Beaver, East",Limited Entry,Archery,Male Only,26,26.0,20.0,76.9,12.8,4.5,2025,2026,harvest_2025.csv
EB3002,Elk,"Book Cliffs, Little Creek Roadless",Limited Entry,Archery,Male Only,3,3.0,2.0,66.7,6.7,4.7,2025,2026,harvest_2025.csv
EB3003,Elk,"Cache, Meadowville",Limited Entry,Archery,Male Only,11,10.0,2.0,20.0,8.4,3.9,2025,2026,harvest_2025.csv
EB3005,Elk,"Cache, South",Limited Entry,Archery,Male Only,10,10.0,4.0,40.0,9.9,3.3,2025,2026,harvest_2025.csv
EB3006,Elk,Manti,Limited Entry,Archery,Male Only,175,171.0,52.0,30.4,13.9,3.7,2025,2026,harvest_2025.csv
EB3008,Elk,"Fillmore, Pahvant",Limited Entry,Archery,Male Only,22,22.0,7.0,31.8,13.0,3.4,2025,2026,harvest_2025.csv
EB3009,Elk,La Sal Mtns,Limited Entry,Archery,Male Only,42,41.0,17.0,41.5,11.4,3.6,2025,2026,harvest_2025.csv
EB3010,Elk,Monroe,Limited Entry,Archery,Male Only,2,2.0,2.0,100.0,5.0,3.0,2025,2026,harvest_2025.csv
EB3011,Elk,Mt Dutton,Limited Entry,Archery,Male Only,21,21.0,8.0,38.1,14.3,3.6,2025,2026,harvest_2025.csv
EB3013,Elk,"North Slope, Three Corners",Limited Entry,Archery,Male Only,8,8.0,3.0,37.5,10.1,3.1,2025,2026,harvest_2025.csv
EB3015,Elk,Panguitch Lake,Limited Entry,Archery,Male Only,18,18.0,7.0,38.9,15.1,3.6,2025,2026,harvest_2025.csv
EB3018,Elk,Fishlake/Thousand Lakes,Limited Entry,Archery,Male Only,89,87.0,29.0,33.3,13.1,3.5,2025,2026,harvest_2025.csv
EB3019,Elk,San Juan Bull Elk,Limited Entry,Archery,Male Only,30,29.0,16.0,55.2,15.1,3.4,2025,2026,harvest_2025.csv
EB3020,Elk,Diamond Mtn,Limited Entry,Archery,Male Only,25,25.0,7.0,28.0,13.1,2.9,2025,2026,harvest_2025.csv
EB3022,Elk,Wasatch Mtns,Limited Entry,Archery,Male Only,182,169.0,43.0,25.4,13.4,3.3,2025,2026,harvest_2025.csv
EB3024,Elk,"Beaver, East",Limited Entry,Early Any Legal Weapon,Male Only,11,11.0,10.0,90.9,2.5,3.9,2025,2026,harvest_2025.csv
EB3025,Elk,"Beaver, East",Limited Entry,Late Any Legal Weapon,Male Only,17,17.0,15.0,88.2,3.9,4.3,2025,2026,harvest_2025.csv
EB3028,Elk,"Book Cliffs, Little Creek Roadless",Limited Entry,Early Any Legal Weapon,Male Only,2,2.0,2.0,100.0,1.0,4.0,2025,2026,harvest_2025.csv
EB3031,Elk,"Box Elder, Pilot Mtn",Limited Entry,Early Any Legal Weapon,Male Only,12,12.0,9.0,75.0,8.0,2.7,2025,2026,harvest_2025.csv
EB3032,Elk,"Cache, Meadowville",Limited Entry,Early Any Legal Weapon,Male Only,6,6.0,3.0,50.0,2.5,3.5,2025,2026,harvest_2025.csv
EB3033,Elk,"Cache, Meadowville",Limited Entry,Late Any Legal Weapon,Male Only,8,8.0,4.0,50.0,3.0,3.8,2025,2026,harvest_2025.csv
EB3036,Elk,"Cache, South",Limited Entry,Early Any Legal Weapon,Male Only,4,4.0,4.0,100.0,2.3,4.7,2025,2026,harvest_2025.csv
EB3037,Elk,"Cache, South",Limited Entry,Late Any Legal Weapon,Male Only,7,6.0,4.0,66.7,5.4,4.2,2025,2026,harvest_2025.csv
EB3038,Elk,Manti,Limited Entry,Early Any Legal Weapon,Male Only,72,72.0,51.0,70.8,3.1,4.1,2025,2026,harvest_2025.csv
EB3039,Elk,Manti,Limited Entry,Late Any Legal Weapon,Male Only,122,122.0,99.0,81.1,4.4,3.8,2025,2026,harvest_2025.csv
EB3042,Elk,"Fillmore, Pahvant",Limited Entry,Early Any Legal Weapon,Male Only,16,16.0,11.0,68.8,3.3,3.8,2025,2026,harvest_2025.csv
EB3043,Elk,"Fillmore, Pahvant",Limited Entry,Late Any Legal Weapon,Male Only,16,15.0,10.0,66.7,5.7,3.1,2025,2026,harvest_2025.csv
EB3044,Elk,Dolores Triangle,Limited Entry,Late Any Legal Weapon,Male Only,7,7.0,6.0,85.7,12.7,4.0,2025,2026,harvest_2025.csv
EB3045,Elk,La Sal Mtns,Limited Entry,Early Any Legal Weapon,Male Only,17,17.0,8.0,47.1,3.9,4.0,2025,2026,harvest_2025.csv
EB3046,Elk,La Sal Mtns,Limited Entry,Late Any Legal Weapon,Male Only,28,28.0,12.0,42.9,5.5,3.8,2025,2026,harvest_2025.csv
EB3047,Elk,Monroe,Limited Entry,Early Any Legal Weapon,Male Only,8,7.0,7.0,100.0,2.2,4.5,2025,2026,harvest_2025.csv
EB3048,Elk,Monroe,Limited Entry,Late Any Legal Weapon,Male Only,15,15.0,14.0,93.3,4.1,4.3,2025,2026,harvest_2025.csv
EB3049,Elk,Mt Dutton,Limited Entry,Early Any Legal Weapon,Male Only,8,8.0,7.0,87.5,2.4,4.1,2025,2026,harvest_2025.csv
EB3050,Elk,Mt Dutton,Limited Entry,Late Any Legal Weapon,Male Only,15,15.0,14.0,93.3,4.4,4.5,2025,2026,harvest_2025.csv
EB3053,Elk,"North Slope, Three Corners",Limited Entry,Mid Any Legal Weapon,Male Only,11,11.0,10.0,90.9,3.4,4.3,2025,2026,harvest_2025.csv
EB3056,Elk,Panguitch Lake,Limited Entry,Early Any Legal Weapon,Male Only,12,12.0,11.0,91.7,3.3,4.5,2025,2026,harvest_2025.csv
EB3057,Elk,Panguitch Lake,Limited Entry,Late Any Legal Weapon,Male Only,13,13.0,11.0,84.6,4.1,4.6,2025,2026,harvest_2025.csv
EB3063,Elk,Fishlake/Thousand Lakes,Limited Entry,Early Any Legal Weapon,Male Only,38,38.0,32.0,84.2,3.6,3.7,2025,2026,harvest_2025.csv
EB3064,Elk,Fishlake/Thousand Lakes,Limited Entry,Mid Any Legal Weapon,Male Only,108,107.0,62.0,57.9,6.8,3.4,2025,2026,harvest_2025.csv
EB3065,Elk,Fishlake/Thousand Lakes,Limited Entry,Late Any Legal Weapon,Male Only,64,64.0,54.0,84.4,4.5,3.6,2025,2026,harvest_2025.csv
EB3066,Elk,San Juan Bull Elk,Limited Entry,Early Any Legal Weapon,Male Only,19,19.0,15.0,78.9,3.9,3.8,2025,2026,harvest_2025.csv
EB3067,Elk,San Juan Bull Elk,Limited Entry,Late Any Legal Weapon,Male Only,21,20.0,14.0,70.0,5.4,4.0,2025,2026,harvest_2025.csv
EB3068,Elk,Diamond Mtn,Limited Entry,Early Any Legal Weapon,Male Only,11,11.0,9.0,81.8,2.7,4.2,2025,2026,harvest_2025.csv
EB3069,Elk,Diamond Mtn,Limited Entry,Mid Any Legal Weapon,Male Only,31,30.0,24.0,80.0,6.5,3.3,2025,2026,harvest_2025.csv
EB3072,Elk,Wasatch Mtns,Limited Entry,Early Any Legal Weapon,Male Only,76,74.0,50.0,67.6,3.3,3.7,2025,2026,harvest_2025.csv
EB3073,Elk,Wasatch Mtns,Limited Entry,Late Any Legal Weapon,Male Only,124,123.0,91.0,74.0,4.6,4.0,2025,2026,harvest_2025.csv
EB3077,Elk,"Beaver, East",Limited Entry,Muzzleloader,Male Only,14,14.0,13.0,92.9,5.1,4.2,2025,2026,harvest_2025.csv
EB3079,Elk,"Book Cliffs, Little Creek Roadless",Limited Entry,Muzzleloader,Male Only,1,1.0,1.0,100.0,2.0,5.0,2025,2026,harvest_2025.csv
EB3081,Elk,"Cache, Meadowville",Limited Entry,Muzzleloader,Male Only,7,7.0,3.0,42.9,6.6,3.7,2025,2026,harvest_2025.csv
EB3083,Elk,"Cache, South",Limited Entry,Muzzleloader,Male Only,6,6.0,4.0,66.7,6.3,3.5,2025,2026,harvest_2025.csv
EB3084,Elk,Manti,Limited Entry,Muzzleloader,Male Only,104,104.0,75.0,72.1,5.5,3.9,2025,2026,harvest_2025.csv
EB3086,Elk,"Fillmore, Pahvant",Limited Entry,Muzzleloader,Male Only,13,13.0,9.0,69.2,7.5,4.1,2025,2026,harvest_2025.csv
EB3087,Elk,La Sal Mtns,Limited Entry,Muzzleloader,Male Only,24,24.0,14.0,58.3,5.9,3.9,2025,2026,harvest_2025.csv
EB3088,Elk,Monroe,Limited Entry,Muzzleloader,Male Only,6,6.0,5.0,83.3,5.5,4.8,2025,2026,harvest_2025.csv
EB3089,Elk,Mt Dutton,Limited Entry,Muzzleloader,Male Only,12,12.0,8.0,66.7,4.4,3.8,2025,2026,harvest_2025.csv
EB3091,Elk,"North Slope, Three Corners",Limited Entry,Muzzleloader,Male Only,4,4.0,3.0,75.0,5.3,4.8,2025,2026,harvest_2025.csv
EB3093,Elk,Panguitch Lake,Limited Entry,Muzzleloader,Male Only,12,12.0,9.0,75.0,6.2,4.2,2025,2026,harvest_2025.csv
